PERMNO,date,TICKER,RET,sprtrn
10107,2018-03-26,MSFT,0.075705,0.027157
10107,2018-03-27,MSFT,-0.045959,-0.017276
10107,2018-03-28,MSFT,-0.000894,-0.002917
10107,2018-03-29,MSFT,0.021031,0.013770
10107,2018-04-02,MSFT,-0.030130,-0.022337
10107,2018-04-03,MSFT,0.013443,0.012615
10107,2018-04-04,MSFT,0.029205,0.011566
10107,2018-04-05,MSFT,0.000541,0.006863
10107,2018-04-06,MSFT,-0.023273,-0.021920
10107,2018-04-09,MSFT,0.005985,0.003337
10107,2018-04-10,MSFT,0.023246,0.016727
10107,2018-04-11,MSFT,-0.010982,-0.005525
10107,2018-04-12,MSFT,0.018724,0.008251
10107,2018-04-13,MSFT,-0.005343,-0.002887
10107,2018-04-16,MSFT,0.011710,0.008109
10107,2018-04-17,MSFT,0.020176,0.010662
10107,2018-04-18,MSFT,0.003851,0.000831
10107,2018-04-19,MSFT,-0.003422,-0.005726
10107,2018-04-20,MSFT,-0.011549,-0.008537
10107,2018-04-23,MSFT,0.003684,0.000056
10107,2018-04-24,MSFT,-0.023387,-0.013381
10107,2018-04-25,MSFT,-0.008699,0.001837
10107,2018-04-26,MSFT,0.021125,0.010434
10107,2018-04-27,MSFT,0.016550,0.001114
10107,2018-04-30,MSFT,-0.024003,-0.008188
10107,2018-05-01,MSFT,0.015826,0.002549
10107,2018-05-02,MSFT,-0.015684,-0.007206
10107,2018-05-03,MSFT,0.005989,-0.002254
10107,2018-05-04,MSFT,0.011587,0.012811
10107,2018-05-07,MSFT,0.011139,0.003458
10107,2018-05-08,MSFT,-0.004261,-0.000266
10107,2018-05-09,MSFT,0.011794,0.009682
10107,2018-05-10,MSFT,0.010006,0.009371
10107,2018-05-11,MSFT,-0.002145,0.001708
10107,2018-05-14,MSFT,0.003378,0.000884
10107,2018-05-15,MSFT,-0.007243,-0.006842
10107,2018-05-16,MSFT,0.002569,0.004061
10107,2018-05-17,MSFT,-0.009985,-0.000856
10107,2018-05-18,MSFT,0.001871,-0.002632
10107,2018-05-21,MSFT,0.012868,0.007387
10107,2018-05-22,MSFT,-0.001025,-0.003136
10107,2018-05-23,MSFT,0.011897,0.003248
10107,2018-05-24,MSFT,-0.003548,-0.002023
10107,2018-05-25,MSFT,0.000509,-0.002357
10107,2018-05-29,MSFT,-0.003558,-0.011564
10107,2018-05-30,MSFT,0.009591,0.012696
10107,2018-05-31,MSFT,-0.001112,-0.006880
10107,2018-06-01,MSFT,0.019729,0.010849
10107,2018-06-04,MSFT,0.008731,0.004480
10107,2018-06-05,MSFT,0.005115,0.000703
10107,2018-06-06,MSFT,0.002936,0.008567
10107,2018-06-07,MSFT,-0.015709,-0.000714
10107,2018-06-08,MSFT,0.007435,0.003126
10107,2018-06-11,MSFT,-0.005707,0.001069
10107,2018-06-12,MSFT,0.002573,0.001743
10107,2018-06-13,MSFT,-0.004541,-0.004026
10107,2018-06-14,MSFT,0.005652,0.002472
10107,2018-06-15,MSFT,-0.012719,-0.001017
10107,2018-06-18,MSFT,0.007291,-0.002126
10107,2018-06-19,MSFT,0.000000,-0.004023
10107,2018-06-20,MSFT,0.010014,0.001712
10107,2018-06-21,MSFT,-0.007166,-0.006345
10107,2018-06-22,MSFT,-0.007218,0.001862
10107,2018-06-25,MSFT,-0.020118,-0.013725
10107,2018-06-26,MSFT,0.007013,0.002205
10107,2018-06-27,MSFT,-0.015543,-0.008604
10107,2018-06-28,MSFT,0.011175,0.006179
10107,2018-06-29,MSFT,-0.000203,0.000758
10107,2018-07-02,MSFT,0.014197,0.003068
10107,2018-07-03,MSFT,-0.009599,-0.004947
10107,2018-07-05,MSFT,0.007168,0.008621
10107,2018-07-06,MSFT,0.014034,0.008481
10107,2018-07-09,MSFT,0.006821,0.008823
10107,2018-07-10,MSFT,0.002651,0.003473
10107,2018-07-11,MSFT,-0.001371,-0.007094
10107,2018-07-12,MSFT,0.021671,0.008749
10107,2018-07-13,MSFT,0.011901,0.001079
10107,2018-07-16,MSFT,-0.004932,-0.001028
10107,2018-07-17,MSFT,0.009913,0.003974
10107,2018-07-18,MSFT,-0.007834,0.002160
10107,2018-07-19,MSFT,-0.006849,-0.003953
10107,2018-07-20,MSFT,0.017912,-0.000948
10107,2018-07-23,MSFT,0.015997,0.001838
10107,2018-07-24,MSFT,-0.002871,0.004781
10107,2018-07-25,MSFT,0.029445,0.009102
10107,2018-07-26,MSFT,-0.010918,-0.003032
10107,2018-07-27,MSFT,-0.017698,-0.006562
10107,2018-07-30,MSFT,-0.021452,-0.005754
10107,2018-07-31,MSFT,0.006738,0.004885
10107,2018-08-01,MSFT,0.001885,-0.001040
10107,2018-08-02,MSFT,0.012138,0.004926
10107,2018-08-03,MSFT,0.004369,0.004644
10107,2018-08-06,MSFT,0.000833,0.003538
10107,2018-08-07,MSFT,0.006936,0.002824
10107,2018-08-08,MSFT,0.005603,-0.000262
10107,2018-08-09,MSFT,0.001644,-0.001442
10107,2018-08-10,MSFT,-0.006109,-0.007114
10107,2018-08-13,MSFT,-0.007248,-0.004006
10107,2018-08-14,MSFT,0.012476,0.006389
10107,2018-08-15,MSFT,-0.013509,-0.007602
10107,2018-08-16,MSFT,-0.000186,0.007919
10107,2018-08-17,MSFT,-0.000557,0.003323
10107,2018-08-20,MSFT,-0.006600,0.002428
10107,2018-08-21,MSFT,-0.008328,0.002069
10107,2018-08-22,MSFT,0.010191,-0.000398
10107,2018-08-23,MSFT,0.004670,-0.001691
10107,2018-08-24,MSFT,0.007810,0.006199
10107,2018-08-27,MSFT,0.011070,0.007670
10107,2018-08-28,MSFT,0.006022,0.000269
10107,2018-08-29,MSFT,0.015962,0.005701
10107,2018-08-30,MSFT,-0.000625,-0.004430
10107,2018-08-31,MSFT,0.003394,0.000134
10107,2018-09-04,MSFT,-0.005519,-0.001654
10107,2018-09-05,MSFT,-0.028825,-0.002803
10107,2018-09-06,MSFT,0.002304,-0.003652
10107,2018-09-07,MSFT,-0.004874,-0.002213
10107,2018-09-10,MSFT,0.010812,0.001898
10107,2018-09-11,MSFT,0.017005,0.003740
10107,2018-09-12,MSFT,0.004225,0.000357
10107,2018-09-13,MSFT,0.010742,0.005282
10107,2018-09-14,MSFT,0.004074,0.000275
10107,2018-09-17,MSFT,-0.010849,-0.005570
10107,2018-09-18,MSFT,0.009542,0.005369
10107,2018-09-19,MSFT,-0.013338,0.001253
10107,2018-09-20,MSFT,0.016741,0.007841
10107,2018-09-21,MSFT,0.006076,-0.000369
10107,2018-09-24,MSFT,0.003588,-0.003516
10107,2018-09-25,MSFT,-0.001919,-0.001305
10107,2018-09-26,MSFT,-0.004107,-0.003289
10107,2018-09-27,MSFT,0.003773,0.002763
10107,2018-09-28,MSFT,-0.000350,-0.000007
10107,2018-10-01,MSFT,0.010842,0.003641
10107,2018-10-02,MSFT,-0.003979,-0.000397
10107,2018-10-03,MSFT,0.000174,0.000711
10107,2018-10-04,MSFT,-0.020665,-0.008170
10107,2018-10-05,MSFT,-0.005852,-0.005528
10107,2018-10-08,MSFT,-0.011415,-0.000395
10107,2018-10-09,MSFT,0.012720,-0.001418
10107,2018-10-10,MSFT,-0.054338,-0.032864
10107,2018-10-11,MSFT,-0.002355,-0.020573
10107,2018-10-12,MSFT,0.034558,0.014206
10107,2018-10-15,MSFT,-0.017979,-0.005905
10107,2018-10-16,MSFT,0.031599,0.021496
10107,2018-10-17,MSFT,-0.002613,-0.000253
10107,2018-10-18,MSFT,-0.019962,-0.014392
10107,2018-10-19,MSFT,0.001475,-0.000361
10107,2018-10-22,MSFT,0.008927,-0.004299
10107,2018-10-23,MSFT,-0.013956,-0.005512
10107,2018-10-24,MSFT,-0.053469,-0.030864
10107,2018-10-25,MSFT,0.058444,0.018625
10107,2018-10-26,MSFT,-0.012373,-0.017327
10107,2018-10-29,MSFT,-0.029076,-0.006560
10107,2018-10-30,MSFT,-0.001155,0.015667
10107,2018-10-31,MSFT,0.029692,0.010851
10107,2018-11-01,MSFT,-0.008333,0.010558
10107,2018-11-02,MSFT,0.002266,-0.006317
10107,2018-11-05,MSFT,0.012717,0.005600
10107,2018-11-06,MSFT,0.001953,0.006259
10107,2018-11-07,MSFT,0.039361,0.021209
10107,2018-11-08,MSFT,-0.001876,-0.002509
10107,2018-11-09,MSFT,-0.019508,-0.009199
10107,2018-11-12,MSFT,-0.024642,-0.019701
10107,2018-11-13,MSFT,0.000655,-0.001482
10107,2018-11-14,MSFT,-0.014120,-0.007567
10107,2018-11-15,MSFT,0.022006,0.010594
10107,2018-11-16,MSFT,0.009415,0.002223
10107,2018-11-19,MSFT,-0.033890,-0.016643
10107,2018-11-20,MSFT,-0.027815,-0.018151
10107,2018-11-21,MSFT,0.013765,0.003043
10107,2018-11-23,MSFT,-0.000388,-0.006555
10107,2018-11-26,MSFT,0.032987,0.015532
10107,2018-11-27,MSFT,0.006293,0.003262
10107,2018-11-28,MSFT,0.037148,0.022974
10107,2018-11-29,MSFT,-0.008369,-0.002198
10107,2018-11-30,MSFT,0.006353,0.008186
10107,2018-12-03,MSFT,0.010822,0.010941
10107,2018-12-04,MSFT,-0.031849,-0.032365
10107,2018-12-06,MSFT,0.006174,-0.001522
10107,2018-12-07,MSFT,-0.040022,-0.023320
10107,2018-12-10,MSFT,0.026426,0.001762
10107,2018-12-11,MSFT,0.009295,-0.000356
10107,2018-12-12,MSFT,0.004512,0.005419
10107,2018-12-13,MSFT,0.003392,-0.000200
10107,2018-12-14,MSFT,-0.031247,-0.019087
10107,2018-12-17,MSFT,-0.029614,-0.020773
10107,2018-12-18,MSFT,0.010497,0.000086
10107,2018-12-19,MSFT,-0.002693,-0.015396
10107,2018-12-20,MSFT,-0.021024,-0.015772
10107,2018-12-21,MSFT,-0.032312,-0.020588
10107,2018-12-24,MSFT,-0.041739,-0.027112
10107,2018-12-26,MSFT,0.068310,0.049594
10107,2018-12-27,MSFT,0.006166,0.008563
10107,2018-12-28,MSFT,-0.007808,-0.001242
10107,2018-12-31,MSFT,0.011754,0.008492
10107,2019-01-02,MSFT,-0.004430,0.001269
10107,2019-01-03,MSFT,-0.036788,-0.024757
10107,2019-01-04,MSFT,0.046509,0.034336
10107,2019-01-07,MSFT,0.001275,0.007010
10107,2019-01-08,MSFT,0.007251,0.009695
10107,2019-01-09,MSFT,0.014300,0.004098
10107,2019-01-10,MSFT,-0.006426,0.004518
10107,2019-01-11,MSFT,-0.007722,-0.000146
10107,2019-01-14,MSFT,-0.007296,-0.005258
10107,2019-01-15,MSFT,0.029005,0.010722
10107,2019-01-16,MSFT,0.003523,0.002222
10107,2019-01-17,MSFT,0.007022,0.007591
10107,2019-01-18,MSFT,0.014983,0.013183
10107,2019-01-22,MSFT,-0.018847,-0.014157
10107,2019-01-23,MSFT,0.009746,0.002203
10107,2019-01-24,MSFT,-0.004779,0.001376
10107,2019-01-25,MSFT,0.009134,0.008489
10107,2019-01-28,MSFT,-0.019502,-0.007847
10107,2019-01-29,MSFT,-0.020365,-0.001456
10107,2019-01-30,MSFT,0.033417,0.015549
10107,2019-01-31,MSFT,-0.018330,0.008597
10107,2019-02-01,MSFT,-0.015800,0.000899
10107,2019-02-04,MSFT,0.028799,0.006776
10107,2019-02-05,MSFT,0.013997,0.004708
10107,2019-02-06,MSFT,-0.011099,-0.002224
10107,2019-02-07,MSFT,-0.007168,-0.009357
10107,2019-02-08,MSFT,0.003800,0.000676
10107,2019-02-11,MSFT,-0.003975,0.000709
10107,2019-02-12,MSFT,0.015582,0.012890
10107,2019-02-13,MSFT,-0.000748,0.003024
10107,2019-02-14,MSFT,0.000843,-0.002652
10107,2019-02-15,MSFT,0.012348,0.010879
10107,2019-02-19,MSFT,-0.000462,0.001499
10107,2019-02-20,MSFT,-0.005177,0.001777
10107,2019-02-21,MSFT,0.021092,-0.003526
10107,2019-02-22,MSFT,0.014258,0.006411
10107,2019-02-25,MSFT,0.005587,0.001232
10107,2019-02-26,MSFT,0.006900,-0.000790
10107,2019-02-27,MSFT,-0.001691,-0.000544
10107,2019-02-28,MSFT,-0.001248,-0.002826
10107,2019-03-01,MSFT,0.004463,0.006895
10107,2019-03-04,MSFT,-0.002399,-0.003881
10107,2019-03-05,MSFT,-0.004988,-0.001131
10107,2019-03-06,MSFT,0.000448,-0.006524
10107,2019-03-07,MSFT,-0.012170,-0.008126
10107,2019-03-08,MSFT,0.001087,-0.002132
10107,2019-03-11,MSFT,0.020994,0.014666
10107,2019-03-12,MSFT,0.007002,0.002953
10107,2019-03-13,MSFT,0.007745,0.006950
10107,2019-03-14,MSFT,0.000786,-0.000868
10107,2019-03-15,MSFT,0.011519,0.004985
10107,2019-03-18,MSFT,0.014321,0.003706
10107,2019-03-19,MSFT,0.000680,-0.000131
10107,2019-03-20,MSFT,-0.001105,-0.002944
10107,2019-03-21,MSFT,0.022975,0.010853
10107,2019-03-22,MSFT,-0.026368,-0.018975
10107,2019-03-25,MSFT,0.005211,-0.000839
10107,2019-03-26,MSFT,0.002125,0.007183
10107,2019-03-27,MSFT,-0.009668,-0.004644
10107,2019-03-28,MSFT,0.001370,0.003590
10107,2019-03-29,MSFT,0.008638,0.006734
10107,2019-04-01,MSFT,0.009157,0.011569
10107,2019-04-02,MSFT,0.001428,0.000017
10107,2019-04-03,MSFT,0.006544,0.002148
10107,2019-04-04,MSFT,-0.005085,0.002085
10107,2019-04-05,MSFT,0.004440,0.004636
10107,2019-04-08,MSFT,0.000334,0.001047
10107,2019-04-09,MSFT,-0.005420,-0.006067
10107,2019-04-10,MSFT,0.007629,0.003478
10107,2019-04-11,MSFT,0.001165,0.000038
10107,2019-04-12,MSFT,0.005152,0.006609
10107,2019-04-15,MSFT,0.000827,-0.000629
10107,2019-04-16,MSFT,-0.002313,0.000509
10107,2019-04-17,MSFT,0.008280,-0.002274
10107,2019-04-18,MSFT,0.013140,0.001579
10107,2019-04-22,MSFT,0.003161,0.001012
10107,2019-04-23,MSFT,0.013575,0.008841
10107,2019-04-24,MSFT,-0.003428,-0.002192
10107,2019-04-25,MSFT,0.033117,-0.000369
10107,2019-04-26,MSFT,0.005730,0.004685
10107,2019-04-29,MSFT,-0.000924,0.001071
10107,2019-04-30,MSFT,0.006396,0.000951
10107,2019-05-01,MSFT,-0.020827,-0.007502
10107,2019-05-02,MSFT,-0.013059,-0.002124
10107,2019-05-03,MSFT,0.021314,0.009638
10107,2019-05-06,MSFT,-0.005818,-0.004471
10107,2019-05-07,MSFT,-0.020523,-0.016512
10107,2019-05-08,MSFT,-0.000080,-0.001605
10107,2019-05-09,MSFT,-0.000080,-0.003021
10107,2019-05-10,MSFT,0.012988,0.003720
10107,2019-05-13,MSFT,-0.029733,-0.024131
10107,2019-05-14,MSFT,0.011188,0.008016
10107,2019-05-15,MSFT,0.014030,0.005839
10107,2019-05-16,MSFT,0.023092,0.008895
10107,2019-05-17,MSFT,-0.006670,-0.005837
10107,2019-05-20,MSFT,-0.014445,-0.006749
10107,2019-05-21,MSFT,0.005387,0.008496
10107,2019-05-22,MSFT,0.006068,-0.002824
10107,2019-05-23,MSFT,-0.011671,-0.011914
10107,2019-05-24,MSFT,0.000475,0.001354
10107,2019-05-28,MSFT,-0.000634,-0.008376
10107,2019-05-29,MSFT,-0.009670,-0.006912
10107,2019-05-30,MSFT,0.006323,0.002098
10107,2019-05-31,MSFT,-0.016305,-0.013195
10107,2019-06-03,MSFT,-0.031048,-0.002765
10107,2019-06-04,MSFT,0.027704,0.021432
10107,2019-06-05,MSFT,0.021679,0.008162
10107,2019-06-06,MSFT,0.015815,0.006136
10107,2019-06-07,MSFT,0.028008,0.010498
10107,2019-06-10,MSFT,0.009133,0.004660
10107,2019-06-11,MSFT,-0.003771,-0.000350
10107,2019-06-12,MSFT,-0.004618,-0.002038
10107,2019-06-13,MSFT,0.006312,0.004097
10107,2019-06-14,MSFT,0.000982,-0.001612
10107,2019-06-17,MSFT,0.003020,0.000932
10107,2019-06-18,MSFT,0.017388,0.009717
10107,2019-06-19,MSFT,0.003921,0.002985
10107,2019-06-20,MSFT,0.009286,0.009472
10107,2019-06-21,MSFT,0.000146,-0.001259
10107,2019-06-24,MSFT,0.005914,-0.001732
10107,2019-06-25,MSFT,-0.031572,-0.009496
10107,2019-06-26,MSFT,0.003747,-0.001234
10107,2019-06-27,MSFT,0.001643,0.003823
10107,2019-06-28,MSFT,-0.001416,0.005757
10107,2019-07-01,MSFT,0.012840,0.007672
10107,2019-07-02,MSFT,0.006633,0.002928
10107,2019-07-03,MSFT,0.006443,0.007672
10107,2019-07-05,MSFT,-0.002910,-0.001806
10107,2019-07-08,MSFT,-0.000730,-0.004835
10107,2019-07-09,MSFT,-0.003651,0.001237
10107,2019-07-10,MSFT,0.010186,0.004511
10107,2019-07-11,MSFT,0.003990,0.002285
10107,2019-07-12,MSFT,0.003613,0.004620
10107,2019-07-15,MSFT,0.000000,0.000176
10107,2019-07-16,MSFT,-0.013103,-0.003404
10107,2019-07-17,MSFT,-0.005909,-0.006531
10107,2019-07-18,MSFT,0.001101,0.003582
10107,2019-07-19,MSFT,0.001466,-0.006177
10107,2019-07-22,MSFT,0.013248,0.002829
10107,2019-07-23,MSFT,0.006213,0.006848
10107,2019-07-24,MSFT,0.010266,0.004688
10107,2019-07-25,MSFT,-0.003766,-0.005262
10107,2019-07-26,MSFT,0.008203,0.007388
10107,2019-07-29,MSFT,-0.002193,-0.001616
10107,2019-07-30,MSFT,-0.004822,-0.002579
10107,2019-07-31,MSFT,-0.029070,-0.010886
10107,2019-08-01,MSFT,0.013136,-0.008999
10107,2019-08-02,MSFT,-0.008402,-0.007283
10107,2019-08-05,MSFT,-0.034258,-0.029778
10107,2019-08-06,MSFT,0.018758,0.013017
10107,2019-08-07,MSFT,0.004380,0.000767
10107,2019-08-08,MSFT,0.026685,0.018762
10107,2019-08-09,MSFT,-0.008496,-0.006617
10107,2019-08-12,MSFT,-0.013942,-0.012184
10107,2019-08-13,MSFT,0.020694,0.014994
10107,2019-08-14,MSFT,-0.030015,-0.029293
10107,2019-08-15,MSFT,-0.002239,0.002464
10107,2019-08-16,MSFT,0.018327,0.014426
10107,2019-08-19,MSFT,0.016749,0.012106
10107,2019-08-20,MSFT,-0.008309,-0.007915
10107,2019-08-21,MSFT,0.011147,0.008247
10107,2019-08-22,MSFT,-0.007277,-0.000506
10107,2019-08-23,MSFT,-0.031862,-0.025946
10107,2019-08-26,MSFT,0.015443,0.010983
10107,2019-08-27,MSFT,0.002141,-0.003203
10107,2019-08-28,MSFT,-0.001326,0.006545
10107,2019-08-29,MSFT,0.018885,0.012687
10107,2019-08-30,MSFT,-0.001882,0.000643
10107,2019-09-03,MSFT,-0.013202,-0.006899
10107,2019-09-04,MSFT,0.011688,0.010842
10107,2019-09-05,MSFT,0.017583,0.013010
10107,2019-09-06,MSFT,-0.006783,0.000911
10107,2019-09-09,MSFT,-0.011359,-0.000094
10107,2019-09-10,MSFT,-0.010471,0.000322
10107,2019-09-11,MSFT,0.000294,0.007230
10107,2019-09-12,MSFT,0.010285,0.002879
10107,2019-09-13,MSFT,-0.001454,-0.000724
10107,2019-09-16,MSFT,-0.007209,-0.003136
10107,2019-09-17,MSFT,0.007775,0.002582
10107,2019-09-18,MSFT,0.008225,0.000343
10107,2019-09-19,MSFT,0.018409,0.000020
10107,2019-09-20,MSFT,-0.011555,-0.004896
10107,2019-09-23,MSFT,-0.002151,-0.000097
10107,2019-09-24,MSFT,-0.012649,-0.008416
10107,2019-09-25,MSFT,0.014413,0.006159
10107,2019-09-26,MSFT,0.001292,-0.002429
10107,2019-09-27,MSFT,-0.012971,-0.005316
10107,2019-09-30,MSFT,0.009439,0.005048
10107,2019-10-01,MSFT,-0.014098,-0.012258
10107,2019-10-02,MSFT,-0.017655,-0.017903
10107,2019-10-03,MSFT,0.012105,0.007972
10107,2019-10-04,MSFT,0.013502,0.014217
10107,2019-10-07,MSFT,-0.007240,-0.004478
10107,2019-10-08,MSFT,-0.010575,-0.015561
10107,2019-10-09,MSFT,0.018943,0.009105
10107,2019-10-10,MSFT,0.006221,0.006416
10107,2019-10-11,MSFT,0.004170,0.010939
10107,2019-10-14,MSFT,-0.000931,-0.001387
10107,2019-10-15,MSFT,0.014511,0.009956
10107,2019-10-16,MSFT,-0.008229,-0.002000
10107,2019-10-17,MSFT,-0.005128,0.002763
10107,2019-10-18,MSFT,-0.016322,-0.003919
10107,2019-10-21,MSFT,0.007423,0.006872
10107,2019-10-22,MSFT,-0.014881,-0.003569
10107,2019-10-23,MSFT,0.006380,0.002847
10107,2019-10-24,MSFT,0.019674,0.001920
10107,2019-10-25,MSFT,0.005645,0.004073
10107,2019-10-28,MSFT,0.024586,0.005581
10107,2019-10-29,MSFT,-0.009432,-0.000832
10107,2019-10-30,MSFT,0.012462,0.003253
10107,2019-10-31,MSFT,-0.008575,-0.003023
10107,2019-11-01,MSFT,0.002441,0.009662
10107,2019-11-04,MSFT,0.005775,0.003704
10107,2019-11-05,MSFT,-0.000623,-0.001186
10107,2019-11-06,MSFT,-0.002769,0.000703
10107,2019-11-07,MSFT,0.001388,0.002730
10107,2019-11-08,MSFT,0.011784,0.002561
10107,2019-11-11,MSFT,0.001028,-0.001962
10107,2019-11-12,MSFT,0.006570,0.001565
10107,2019-11-13,MSFT,0.001632,0.000712
10107,2019-11-14,MSFT,0.005091,0.000837
10107,2019-11-15,MSFT,0.012900,0.007695
10107,2019-11-18,MSFT,0.002467,0.000503
10107,2019-11-19,MSFT,0.000333,-0.000593
10107,2019-11-20,MSFT,-0.001729,-0.003756
10107,2019-11-21,MSFT,-0.000936,-0.001583
10107,2019-11-22,MSFT,0.000736,0.002175
10107,2019-11-25,MSFT,0.010963,0.007507
10107,2019-11-26,MSFT,0.005290,0.002196
10107,2019-11-27,MSFT,0.001908,0.004174
10107,2019-11-29,MSFT,-0.006171,-0.004011
10107,2019-12-02,MSFT,-0.012089,-0.008631
10107,2019-12-03,MSFT,-0.001605,-0.006638
10107,2019-12-04,MSFT,0.003617,0.006324
10107,2019-12-05,MSFT,0.000534,0.001500
10107,2019-12-06,MSFT,0.012139,0.009136
10107,2019-12-09,MSFT,-0.002570,-0.003163
10107,2019-12-10,MSFT,-0.001520,-0.001097
10107,2019-12-11,MSFT,0.003772,0.002908
10107,2019-12-12,MSFT,0.010152,0.008575
10107,2019-12-13,MSFT,0.008418,0.000073
10107,2019-12-16,MSFT,0.006471,0.007148
10107,2019-12-17,MSFT,-0.005401,0.000335
10107,2019-12-18,MSFT,-0.002069,-0.000432
10107,2019-12-19,MSFT,0.008681,0.004459
10107,2019-12-20,MSFT,0.010918,0.004945
10107,2019-12-23,MSFT,0.000000,0.000866
10107,2019-12-24,MSFT,-0.000191,-0.000195
10107,2019-12-26,MSFT,0.008197,0.005128
10107,2019-12-27,MSFT,0.001828,0.000034
10107,2019-12-30,MSFT,-0.008619,-0.005781
10107,2019-12-31,MSFT,0.000698,0.002946
10107,2020-01-02,MSFT,0.018516,0.008379
10107,2020-01-03,MSFT,-0.012452,-0.007060
10107,2020-01-06,MSFT,0.002585,0.003533
10107,2020-01-07,MSFT,-0.009118,-0.002803
10107,2020-01-08,MSFT,0.015928,0.004902
10107,2020-01-09,MSFT,0.012493,0.006655
10107,2020-01-10,MSFT,-0.004627,-0.002855
10107,2020-01-13,MSFT,0.012024,0.006976
10107,2020-01-14,MSFT,-0.007043,-0.001515
10107,2020-01-15,MSFT,0.006476,0.001870
10107,2020-01-16,MSFT,0.018323,0.008367
10107,2020-01-17,MSFT,0.005597,0.003862
10107,2020-01-21,MSFT,-0.003591,-0.002652
10107,2020-01-22,MSFT,-0.004805,0.000289
10107,2020-01-23,MSFT,0.006156,0.001141
10107,2020-01-24,MSFT,-0.010077,-0.009042
10107,2020-01-27,MSFT,-0.016723,-0.015731
10107,2020-01-28,MSFT,0.019596,0.010054
10107,2020-01-29,MSFT,0.015593,-0.000867
10107,2020-01-30,MSFT,0.028208,0.003134
10107,2020-01-31,MSFT,-0.014759,-0.017706
10107,2020-02-03,MSFT,0.024379,0.007255
10107,2020-02-04,MSFT,0.032917,0.014980
10107,2020-02-05,MSFT,-0.001221,0.011251
10107,2020-02-06,MSFT,0.020734,0.003326
10107,2020-02-07,MSFT,0.001416,-0.005401
10107,2020-02-10,MSFT,0.026157,0.007326
10107,2020-02-11,MSFT,-0.022575,0.001688
10107,2020-02-12,MSFT,0.001464,0.006463
10107,2020-02-13,MSFT,-0.005414,-0.001630
10107,2020-02-14,MSFT,0.008927,0.001844
10107,2020-02-18,MSFT,0.010143,-0.002920
10107,2020-02-19,MSFT,0.002991,0.004706
10107,2020-02-20,MSFT,-0.015271,-0.003816
10107,2020-02-21,MSFT,-0.031613,-0.010518
10107,2020-02-24,MSFT,-0.043116,-0.033514
10107,2020-02-25,MSFT,-0.016502,-0.030280
10107,2020-02-26,MSFT,0.012495,-0.003779
10107,2020-02-27,MSFT,-0.070459,-0.044163
10107,2020-02-28,MSFT,0.024213,-0.008238
10107,2020-03-02,MSFT,0.066539,0.046039
10107,2020-03-03,MSFT,-0.047919,-0.028108
10107,2020-03-04,MSFT,0.036715,0.042203
10107,2020-03-05,MSFT,-0.025095,-0.033922
10107,2020-03-06,MSFT,-0.028267,-0.017054
10107,2020-03-09,MSFT,-0.067773,-0.075970
10107,2020-03-10,MSFT,0.068384,0.049396
10107,2020-03-11,MSFT,-0.045302,-0.048868
10107,2020-03-12,MSFT,-0.094838,-0.095113
10107,2020-03-13,MSFT,0.142169,0.092871
10107,2020-03-16,MSFT,-0.147390,-0.119841
10107,2020-03-17,MSFT,0.082337,0.059955
10107,2020-03-18,MSFT,-0.042096,-0.051831
10107,2020-03-19,MSFT,0.016453,0.004708
10107,2020-03-20,MSFT,-0.037559,-0.043360
10107,2020-03-23,MSFT,-0.009975,-0.029294
10107,2020-03-24,MSFT,0.090896,0.093828
10107,2020-03-25,MSFT,-0.009573,0.011535
10107,2020-03-26,MSFT,0.062551,0.062414
10107,2020-03-27,MSFT,-0.041061,-0.033687
10107,2020-03-30,MSFT,0.070341,0.033516
10107,2020-03-31,MSFT,-0.015727,-0.016013
10107,2020-04-01,MSFT,-0.035508,-0.044142
10107,2020-04-02,MSFT,0.020709,0.022829
10107,2020-04-03,MSFT,-0.009210,-0.015137
10107,2020-04-06,MSFT,0.074368,0.070331
10107,2020-04-07,MSFT,-0.010770,-0.001603
10107,2020-04-08,MSFT,0.010031,0.034056
10107,2020-04-09,MSFT,0.000061,0.014487
10107,2020-04-13,MSFT,0.002240,-0.010105
10107,2020-04-14,MSFT,0.049483,0.030573
10107,2020-04-15,MSFT,-0.010478,-0.022030
10107,2020-04-16,MSFT,0.030021,0.005817
10107,2020-04-17,MSFT,0.008812,0.026794
10107,2020-04-20,MSFT,-0.019821,-0.017881
10107,2020-04-21,MSFT,-0.041357,-0.030675
10107,2020-04-22,MSFT,0.033965,0.022930
10107,2020-04-23,MSFT,-0.012102,-0.000539
10107,2020-04-24,MSFT,0.018259,0.013918
10107,2020-04-27,MSFT,-0.002865,0.014714
10107,2020-04-28,MSFT,-0.024361,-0.005242
10107,2020-04-29,MSFT,0.044874,0.026584
10107,2020-04-30,MSFT,0.010032,-0.009212
10107,2020-05-01,MSFT,-0.025891,-0.028059
10107,2020-05-04,MSFT,0.024460,0.004250
10107,2020-05-05,MSFT,0.010736,0.009041
10107,2020-05-06,MSFT,0.009847,-0.006979
10107,2020-05-07,MSFT,0.005807,0.011505
10107,2020-05-08,MSFT,0.005882,0.016872
10107,2020-05-11,MSFT,0.011154,0.000177
10107,2020-05-12,MSFT,-0.022652,-0.020544
10107,2020-05-13,MSFT,-0.015122,-0.017463
10107,2020-05-14,MSFT,0.004339,0.011525
10107,2020-05-15,MSFT,0.014568,0.003926
